,MovieTitle,Domestic,Iceland,United Kingdom,Singapore,France,Austria,Bahrain,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Egypt,Estonia,Finland,Germany,Greece,Hungary,Israel,Italy,Jordan,Kuwait,Latvia,Lebanon,Lithuania,Netherlands,Norway,Oman,Poland,Portugal,Qatar,Romania,Serbia and Montenegro,Slovakia,Slovenia,South Africa,Spain,Sweden,Switzerland,Turkey,Ukraine,United Arab Emirates,Argentina,Aruba,Bolivia,Brazil,Chile,Colombia,Costa Rica,Dominican Republic,Ecuador,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Uruguay,Australia,Hong Kong,India,Indonesia,Japan,Malaysia,Mongolia,New Zealand,Pakistan,Philippines,Russia/CIS,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,China,East Africa,Venezuela,Ghana,Kenya,Nigeria,Jamaica,Trinidad & Tobago,Russia,Switzerland (French),Middle East Other,South Africa/Nigeria,Switzerland (German),S/E/W Africa,Central America,Lesser Antilles,Central America+,Cambodia,Puerto Rico,Middle East/UAE,Ethiopia,Curacao,Czech Republic/Slovakia,Greece and Cyprus,Russia/CIS/Ukraine,Iran,Switzerland (Italian),Lebanon/United Arab Emirates,Canada,Baltic States,West Indies,Middle East,Syria,Switzerland (French/Italian),North Macedonia,Netherlands Antilles,Ireland,Iraq,El Salvador,Guatemala,E/W Africa,Palestine,Malta,Yugoslavia,Morocco,Albania,Bangladesh,Laos,Bosnia,Bosnia and Herzegovina,Saudi Arabia
329,Sheena,5778353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,åæåå,142502728,304601,26029763,659309,21810769,2968691,267925,3632714,462620,837003,0,2993019,5423907,265142,455850,3155166,20379179,1804461,1774523,1836300,13377415,117178,377718,367784,232047,500942,6988749,3969305,99053,5239616,1783079,224367,929147,444220,862158,324450,349378,13503313,4907405,3991493,1395987,2567528,1803565,1792572,0,120920,5217469,1166171,903191,0,104010,426117,0,6096024,0,0,51803,566984,180967,14576627,1188303,1292539,531379,10936013,189977,48037,1883683,111512,220466,19250463,1910854,0,0,416553,169139,0,0,61612,3350,15820,10372,14389,23018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,The Immigrant,2025328,0,0,0,2253023,0,0,98987,0,0,0,0,0,0,0,0,0,154561,0,0,171443,0,0,0,0,0,0,0,0,27928,0,0,0,0,0,0,28550,464076,0,0,0,0,0,0,0,0,314350,0,58444,0,0,0,0,243714,0,0,0,0,0,0,4833,0,0,0,0,0,0,0,0,0,107647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Ed Wood,5887457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Highlander,5900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,The Good German,1308696,6647,633799,0,492112,61330,0,88637,0,0,0,0,0,0,0,0,503693,0,0,0,820492,0,0,0,0,0,14468,17294,0,0,109462,0,0,0,0,0,0,1351208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419709,0,27433,0,0,0,0,59928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Evil Dead II,5923044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Transsiberian,2206405,0,0,0,0,0,0,42363,0,0,0,0,0,0,0,0,259076,0,23536,0,0,0,0,0,0,0,4179,0,0,0,80723,0,0,0,0,0,0,2997144,0,0,102300,0,0,0,0,2641,0,0,0,0,0,0,0,163652,0,0,0,31795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Harsh Times,3337931,24651,1425718,0,399619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49118,0,0,0,0,0,0,0,0,0,47373,0,14113,3029,0,0,0,169942,0,0,28935,0,85359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,6915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,A Sound of Thunder,1900451,16119,0,0,0,0,0,56741,20880,0,0,49527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173472,0,0,0,61550,0,16333,0,4539,0,0,3635826,0,0,0,0,86359,0,0,0,0,0,0,0,0,0,0,953667,0,0,0,53912,0,46371,0,0,0,3203941,0,0,0,0,0,1130387,0,0,0,244800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Il buono il brutto il cattivo,25100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,How Green Was My Valley,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Rebecca,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Topaz,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,We Need to Talk About Kevin,1738692,0,3518623,0,268940,13235,0,209489,0,0,0,10598,530680,0,0,188481,89590,0,0,0,84796,0,0,0,0,0,329975,91621,0,130213,24825,0,0,0,0,0,0,132782,16111,0,26751,0,0,39427,0,0,267703,0,34766,0,0,0,0,393338,0,0,0,9334,3299,702332,56197,0,0,0,0,0,194131,0,0,35757,39944,0,0,14033,0,0,0,36655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,All Is Lost,6263670,0,1259533,10076,653383,154096,0,0,0,0,0,34931,0,0,0,0,2008798,225798,0,0,179887,0,0,0,32977,0,0,0,0,0,28873,0,0,0,5207,31651,25402,366540,0,0,132231,30239,80904,0,0,0,176383,0,0,0,0,0,0,133213,0,0,0,0,0,0,0,0,0,0,0,0,11755,0,7821,0,0,0,0,14499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,MacGruber,8525600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739342,0,0,0,10421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Midnight Special,3712282,0,1342203,0,1417567,2802,0,0,0,0,0,0,0,0,0,0,24721,0,0,0,0,0,0,0,0,0,44696,0,0,0,0,0,0,0,0,0,0,0,0,0,37492,0,42156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76011,0,0,0,0,31714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,College,4694636,0,0,38824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562200,0,0,0,0,0,0,34696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,The Sweeney,26650,0,7171391,0,0,0,0,0,0,0,0,0,0,0,0,0,168023,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,20852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206669,0,0,0,0,0,0,114464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Post Grad,6380019,0,0,0,3420,0,0,0,0,0,0,"
        0
    ",0,0,0,0,0,0,0,0,6064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Slackers,5285941,0,429640,0,372221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,D-Tox,79161,0,119078,129140,0,0,0,97063,23403,0,18654,0,23239,0,0,17010,164221,337599,0,0,148249,0,0,0,24633,0,11211,21858,0,0,213598,0,0,0,0,0,75993,218226,14384,0,244125,0,0,36947,0,0,549620,17708,0,0,0,0,0,532271,0,0,0,0,0,47728,42048,0,104165,509327,0,0,0,0,174788,0,673072,0,308632,133746,0,0,0,127116,0,0,0,0,0,0,0,177553,0,0,0,0,0,30888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Little Boy,6485961,0,0,0,104441,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189025,0,0,0,0,13987,82319,0,14253,34701,36762,40454,0,0,45574,0,9697966,0,0,0,766176,0,0,0,0,0,0,0,0,0,0,0,0,59031,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Gods and Monsters,6451628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Switchback,6492660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,The Young Messiah,6490401,0,0,37923,0,0,0,0,0,4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10358,0,0,0,0,136673,25648,0,0,0,0,0,21057,0,0,0,0,0,0,0,0,0,146939,0,0,0,0,0,0,390268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,It's Kind of a Funny Story,6363628,0,127612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,ÐÐµÐ»ÐºÐ° Ð¸ Ð¡ÑÑÐµÐ»ÐºÐ°. ÐÐ²ÑÐ·Ð´Ð½ÑÐµ ÑÐ¾Ð±Ð°ÐºÐ¸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Donovan's Reef,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Against the Ropes,5884190,0,79781,0,1725,0,0,16445,0,0,0,0,9714,0,0,0,82859,0,0,0,23973,0,0,0,4646,0,18401,11418,0,0,0,0,0,0,0,0,56459,89844,18475,0,0,0,30902,0,0,0,0,0,0,0,0,0,0,170633,0,0,0,0,0,47596,0,0,0,0,0,0,12356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0,35242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,City Island,6671036,0,0,0,141304,0,0,23930,0,0,0,0,0,0,0,0,0,0,0,0,234113,0,0,0,0,0,0,0,0,0,23247,0,0,0,0,16035,0,0,0,0,0,0,21147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244252,0,0,0,0,0,0,41560,0,0,462232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,What Just Happened,1090947,0,590148,0,0,70360,0,16390,64109,26105,0,0,0,0,0,0,231680,86430,0,0,1350455,0,0,0,20431,0,1063,0,0,54473,109964,0,"
        0
    ",0,0,40354,0,1281684,0,0,0,116166,141111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304421,84614,0,0,0,0,0,17816,0,0,882969,0,0,78901,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Roger & Me,6706368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Nine 1/2 Weeks,6735922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Fortress,6739141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Running with Scissors,7022827,0,68321,0,0,0,0,6075,0,0,0,0,0,0,0,0,5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36317,0,0,0,0,0,245688,0,0,0,0,0,0,31438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Hang 'em High,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,The Train,75395035,123412,29494721,343885,3349559,665374,0,1368805,80862,336001,0,737623,1844774,170875,144598,817404,4680739,824865,683375,793208,5380555,0,0,74101,202452,68780,1676518,247275,0,2654957,1070091,0,420940,86347,322755,83820,459774,4281275,1059525,1248747,409440,295563,865641,1827858,0,42860,3190225,394077,610554,0,0,179392,0,3279459,0,414626,36295,282177,102665,12023281,394905,0,0,247102,173474,0,1436521,0,390040,3363167,139371,0,875444,326414,0,0,0,132378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Woman Thou Art Loosed,6879730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,The Big Bounce,6489476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Centurion,123570,12041,175581,153537,17800,0,0,105202,57308,32234,0,0,0,0,11451,0,0,120746,66441,0,0,0,0,17692,27595,32383,128917,135438,0,0,0,0,0,2188,0,0,98159,3044730,0,0,206844,0,309378,0,0,0,147684,0,75164,0,0,0,0,0,0,0,0,0,0,241436,0,0,0,0,0,0,38285,0,0,986847,464397,0,53317,4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,The Green Inferno,7192291,0,0,40005,0,0,0,0,0,0,0,0,0,0,0,0,0,65480,0,0,686113,0,0,2868,0,28549,0,38080,0,0,0,0,87381,0,0,5136,0,768,0,0,0,6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107965,0,0,0,139084,0,0,0,64178,3836651,0,0,300613,25360,0,0,0,0,39412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,200 Cigarettes,6852450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,The Spectacular Now,6854611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12846,0,0,0,0,0,0,0,0,0,0,0,6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Bathing Beauty,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Take Me Home Tonight,6928068,0,134482,0,11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286932,0,0,0,51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Red Sonja,6948633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
